id_n,Year,CONS_total,vat,VAT_Rate
23466,2018,29409000,869678,3.0%
176088,2018,67558200,3451732,5.1%
62419,2018,93369000,2866850,3.1%
164421,2018,31815000,1387486,4.4%
207655,2018,27065200,905746,3.3%
10425,2018,30263700,1056422,3.5%
268355,2018,65223560,3110494,4.8%
106605,2018,21202600,734130,3.5%
110,2018,21601000,489351,2.3%
72208,2018,23767400,792357,3.3%
219731,2018,5595600,78705,1.4%
32254,2018,53873000,1061798,2.0%
151901,2018,21861500,854947,3.9%
134255,2018,20428000,437378,2.1%
265559,2018,144605040,7215622,5.0%
241899,2018,35112600,1224231,3.5%
201770,2018,36888000,849022,2.3%
27268,2018,24308800,873333,3.6%
226722,2018,54464200,1743847,3.2%
251448,2018,38240604,1261645,3.3%
13071,2018,50569400,1691364,3.3%
17929,2018,28423800,1353971,4.8%
106513,2018,12918260,371974,2.9%
284490,2018,79412000,3915427,4.9%
245108,2018,35084600,1591614,4.5%
175115,2018,53796000,2272777,4.2%
147523,2018,24608880,1112124,4.5%
177162,2018,26597800,845315,3.2%
5951,2018,93824000,4791838,5.1%
141647,2018,21728000,777187,3.6%
13204,2018,42650000,971510,2.3%
131876,2018,19793040,853670,4.3%
290930,2018,27029480,715845,2.6%
120935,2018,46373500,2067858,4.5%
255101,2018,39191160,1843521,4.7%
37141,2018,24162996,1155891,4.8%
242470,2018,22383600,739141,3.3%
232678,2018,74617996,1347083,1.8%
102496,2018,15488200,307467,2.0%
100665,2018,47526400,2165890,4.6%
247816,2018,13869800,324382,2.3%
43801,2018,31360000,683189,2.2%
16923,2018,72960768,2432211,3.3%
289826,2018,28982800,1230875,4.2%
231939,2018,39626400,1798252,4.5%
108456,2018,77230400,2573200,3.3%
258569,2018,63635400,2158002,3.4%
205610,2018,36104400,1558515,4.3%
147899,2018,19030920,1031156,5.4%
248064,2018,5948800,149604,2.5%
94585,2018,23871200,994640,4.2%
249529,2018,27886676,1005025,3.6%
193838,2018,19816800,409973,2.1%
294534,2018,27543000,1055849,3.8%
145473,2018,53222800,2461112,4.6%
35393,2018,59972000,2442595,4.1%
5064,2018,20010000,315741,1.6%
284964,2018,45448184,2113584,4.7%
239214,2018,34327160,1248049,3.6%
3664,2018,45030100,2129243,4.7%
197105,2018,25024000,968495,3.9%
64029,2018,21312400,998483,4.7%
164787,2018,65903400,2168083,3.3%
66951,2018,25062932,989315,3.9%
182695,2018,176944000,3356847,1.9%
227009,2018,55266400,2317330,4.2%
183252,2018,99622400,2006854,2.0%
18272,2018,48649800,1403058,2.9%
195857,2018,75683100,2847005,3.8%
169662,2018,146917600,7816204,5.3%
207227,2018,73251000,3915168,5.3%
16507,2018,46969532,845171,1.8%
112011,2018,81454040,2523566,3.1%
187167,2018,21618800,500267,2.3%
218247,2018,44346200,1176564,2.7%
249636,2018,47639000,986180,2.1%
176800,2018,27342400,860211,3.1%
44362,2018,77069600,3005687,3.9%
45846,2018,47182800,1874281,4.0%
89147,2018,29473480,1426928,4.8%
18843,2018,40477540,1104748,2.7%
114078,2018,21694880,801008,3.7%
290322,2018,107940000,4865604,4.5%
59409,2018,57172400,1931602,3.4%
211525,2018,34389000,2320306,6.7%
146436,2018,17347420,608335,3.5%
4504,2018,12259720,413636,3.4%
24744,2018,23223800,1138769,4.9%
274755,2018,58675200,3130355,5.3%
103378,2018,73227800,2747137,3.8%
187258,2018,41878500,1512131,3.6%
50287,2018,29489000,1154027,3.9%
250320,2018,36788476,888803,2.4%
262924,2018,39929400,1302995,3.3%
291377,2018,48502580,3068035,6.3%
14391,2018,91890004,3010099,3.3%
192320,2018,38470400,975223,2.5%
260153,2018,35055960,1616852,4.6%
211787,2018,38501600,2081123,5.4%
56370,2018,50351600,2262661,4.5%
42744,2018,105148000,4294916,4.1%
294236,2018,27326000,756975,2.8%
73819,2018,26928720,908058,3.4%
279253,2018,67040000,2657351,4.0%
43368,2018,9405400,129007,1.4%
294131,2018,49568000,791545,1.6%
294823,2018,165391000,8875955,5.4%
76567,2018,29232800,972467,3.3%
189456,2018,39487900,1257412,3.2%
251332,2018,47961000,1189726,2.5%
102276,2018,20177600,789562,3.9%
176995,2018,107209800,4533874,4.2%
174563,2018,15536000,503337,3.2%
182534,2018,35506800,954523,2.7%
92711,2018,20834800,798485,3.8%
152052,2018,12290035,460443,3.7%
846,2018,29936120,1011418,3.4%
260474,2018,19038100,689944,3.6%
254647,2018,22568400,680205,3.0%
40964,2018,37882600,1773562,4.7%
21677,2018,43572720,1588182,3.6%
247777,2018,57678320,1441202,2.5%
19494,2018,23509000,319778,1.4%
249545,2018,17629000,741946,4.2%
257654,2018,28809800,820384,2.8%
70175,2018,36621400,2229106,6.1%
124851,2018,26261600,753840,2.9%
255556,2018,92311688,4031808,4.4%
32962,2018,20754400,468692,2.3%
122469,2018,41200000,1329820,3.2%
106457,2018,55996180,1976150,3.5%
27368,2018,145152000,5271328,3.6%
185565,2018,45646800,1489737,3.3%
76971,2018,63719000,1819459,2.9%
90211,2018,102992800,5019889,4.9%
168798,2018,69511000,3174541,4.6%
235704,2018,20202400,620339,3.1%
63998,2018,43889000,1065910,2.4%
219543,2018,22928798,646111,2.8%
226544,2018,82106000,5116288,6.2%
167784,2018,41274280,1856445,4.5%
168479,2018,38295600,861670,2.3%
294947,2018,244765500,11588987,4.7%
156274,2018,24099400,954097,4.0%
164149,2018,53449000,1230342,2.3%
281793,2018,437432000,33677857,7.7%
74121,2018,109982380,5847040,5.3%
60725,2018,51044000,1821521,3.6%
41784,2018,26200000,1030054,3.9%
20852,2018,29104000,1109910,3.8%
132432,2018,40131120,1819670,4.5%
59488,2018,5835600,220832,3.8%
8301,2018,37085836,1553807,4.2%
29980,2018,100483800,2098892,2.1%
268435,2018,25737000,816306,3.2%
216664,2018,42126580,1620809,3.8%
218168,2018,52194000,2183748,4.2%
123038,2018,13516720,263286,1.9%
137310,2018,61903880,1633652,2.6%
23113,2018,28890600,1261191,4.4%
131699,2018,32793800,1124258,3.4%
251255,2018,25851120,1163147,4.5%
116021,2018,38206800,1569330,4.1%
106988,2018,31893600,611532,1.9%
138524,2018,31997000,1266189,4.0%
137655,2018,42062400,1532686,3.6%
81770,2018,70870860,4223693,6.0%
120936,2018,27999700,835112,3.0%
234867,2018,22892172,669321,2.9%
82632,2018,41579600,1937742,4.7%
49476,2018,27888600,1110858,4.0%
21166,2018,35011200,1042318,3.0%
49937,2018,60258400,2261209,3.8%
219924,2018,46139000,1495389,3.2%
24217,2018,25659000,936784,3.7%
291270,2018,70985200,3736065,5.3%
132459,2018,26593600,557160,2.1%
149560,2018,29747751,1629268,5.5%
150948,2018,21242160,578106,2.7%
271915,2018,42304000,3069013,7.3%
195256,2018,56154500,2556734,4.6%
20418,2018,74901136,3000231,4.0%
206364,2018,53164720,2101426,4.0%
210254,2018,48295000,1459786,3.0%
230650,2018,78726000,4408602,5.6%
153020,2018,5282300,230714,4.4%
243583,2018,35626225,996580,2.8%
237372,2018,11481000,457631,4.0%
251960,2018,14153480,542796,3.8%
50933,2018,53934600,2379669,4.4%
204879,2018,22362400,625101,2.8%
15513,2018,88958000,4623196,5.2%
20715,2018,26869000,964333,3.6%
131001,2018,57295800,2430250,4.2%
151659,2018,18332600,632747,3.5%
131209,2018,64396000,3879532,6.0%
176027,2018,49677100,1967511,4.0%
103696,2018,34665000,1539108,4.4%
24384,2018,34948200,1405840,4.0%
109761,2018,227400000,6055719,2.7%
12264,2018,22608000,583124,2.6%
64974,2018,47165400,1692112,3.6%
64791,2018,45614200,861876,1.9%
36243,2018,52281604,2270658,4.3%
289021,2018,20992600,386831,1.8%
185739,2018,131312000,6537935,5.0%
265849,2018,44296400,937616,2.1%
56578,2018,23296000,716486,3.1%
1910,2018,7070200,142488,2.0%
263288,2018,26938400,1008355,3.7%
91326,2018,7444200,138798,1.9%
39576,2018,45000800,927845,2.1%
186180,2018,135569000,3979523,2.9%
34076,2018,52189500,1654741,3.2%
53762,2018,48520000,1878660,3.9%
165768,2018,34662800,1798481,5.2%
159341,2018,14857300,618184,4.2%
180364,2018,80187312,2369908,3.0%
197853,2018,62835900,1708205,2.7%
171999,2018,17603000,1053205,6.0%
175435,2018,26791000,819294,3.1%
148641,2018,24770520,877162,3.5%
13929,2018,77764724,3243414,4.2%
19079,2018,24239400,1255798,5.2%
194288,2018,18797200,387887,2.1%
222122,2018,23423916,1002130,4.3%
192717,2018,138251800,7010518,5.1%
107163,2018,30053800,806944,2.7%
128249,2018,10613400,386478,3.6%
261301,2018,119115200,5505034,4.6%
282982,2018,47788320,1862539,3.9%
30910,2018,34047800,1054910,3.1%
121874,2018,15859400,572389,3.6%
16049,2018,18965000,554796,2.9%
25666,2018,47584400,904517,1.9%
176698,2018,36186400,1830252,5.1%
97897,2018,162524000,5322732,3.3%
129569,2018,16003720,435279,2.7%
186664,2018,42131760,1589748,3.8%
285678,2018,43449000,1429108,3.3%
48572,2018,13691000,445865,3.3%
38385,2018,32619000,74027,0.2%
228948,2018,33605204,984391,2.9%
211057,2018,41654920,748110,1.8%
166960,2018,4763200,96721,2.0%
144425,2018,81356400,3004966,3.7%
10209,2018,53084800,1617198,3.0%
65956,2018,16073200,423651,2.6%
51447,2018,71105800,1360953,1.9%
54397,2018,42290000,1487950,3.5%
101569,2018,26556704,961107,3.6%
272409,2018,50189600,1875946,3.7%
161426,2018,9841600,314937,3.2%
196285,2018,34337000,1388775,4.0%
252339,2018,19299520,210061,1.1%
132338,2018,34814280,1452525,4.2%
45598,2018,63416000,3472697,5.5%
59490,2018,20458640,576578,2.8%
275144,2018,66559000,2744054,4.1%
9383,2018,61071108,2595432,4.2%
105840,2018,15026400,743106,4.9%
137381,2018,47877000,528680,1.1%
277945,2018,17999800,347074,1.9%
233820,2018,34996560,390074,1.1%
170980,2018,38652000,1304294,3.4%
194033,2018,84076472,3394946,4.0%
83667,2018,88922800,3780786,4.3%
106108,2018,35550800,2069474,5.8%
206517,2018,45036800,2356721,5.2%
7214,2018,21814600,850587,3.9%
217842,2018,83872800,2193514,2.6%
194356,2018,20384512,368153,1.8%
42865,2018,21519800,530481,2.5%
192435,2018,20965800,934852,4.5%
64464,2018,19061840,673818,3.5%
67944,2018,23096400,838405,3.6%
94480,2018,7680160,209951,2.7%
174200,2018,28815640,975259,3.4%
233243,2018,66476000,1824724,2.7%
206808,2018,40080800,1974550,4.9%
86929,2018,54851480,1493672,2.7%
150059,2018,49135760,3258042,6.6%
92377,2018,21092000,678665,3.2%
279420,2018,36971000,1219757,3.3%
127161,2018,26596200,783488,2.9%
293642,2018,54007760,1585284,2.9%
122173,2018,18036300,548758,3.0%
17469,2018,67610000,4893910,7.2%
204917,2018,36478000,1670414,4.6%
45255,2018,74280000,3021333,4.1%
140475,2018,89282000,2252991,2.5%
294873,2018,102176600,2341954,2.3%
115509,2018,21264400,805180,3.8%
227542,2018,26317000,526600,2.0%
140172,2018,28485384,704461,2.5%
69162,2018,33358200,1770187,5.3%
156844,2018,30414800,1012407,3.3%
167523,2018,7933600,256510,3.2%
95118,2018,46801200,1934989,4.1%
278690,2018,55225000,2078405,3.8%
147169,2018,23395120,644140,2.8%
65686,2018,21398400,518368,2.4%
55304,2018,30044000,779737,2.6%
88116,2018,57779000,2293332,4.0%
174651,2018,41057784,1750342,4.3%
114523,2018,31242469,801232,2.6%
238992,2018,40835600,1969503,4.8%
234743,2018,60549000,2447100,4.0%
220321,2018,27610600,871768,3.2%
60567,2018,25528000,1121009,4.4%
282994,2018,64835000,2306607,3.6%
119683,2018,7667900,176478,2.3%
10216,2018,36020800,1392693,3.9%
255619,2018,30945800,1094741,3.5%
188293,2018,18680200,511153,2.7%
252240,2018,16944188,428674,2.5%
38836,2018,109325280,2622425,2.4%
62670,2018,16277200,704079,4.3%
17234,2018,21393000,821670,3.8%
153662,2018,10926040,282413,2.6%
145237,2018,31718760,1041110,3.3%
213578,2018,24097400,871928,3.6%
13672,2018,69002000,2392802,3.5%
181965,2018,148122000,8812883,5.9%
135465,2018,45497200,2409140,5.3%
267749,2018,20189000,1048369,5.2%
103688,2018,124369000,4547261,3.7%
227044,2018,68537780,3474185,5.1%
72520,2018,36194000,1472613,4.1%
66003,2018,25573200,627888,2.5%
158174,2018,18106020,567514,3.1%
12306,2018,28033000,1367539,4.9%
206921,2018,91273600,4550730,5.0%
74630,2018,35107800,1169290,3.3%
239926,2018,32066200,712620,2.2%
10880,2018,13692000,517059,3.8%
215418,2018,31116200,1158171,3.7%
256946,2018,32612200,1193351,3.7%
150929,2018,15450200,454699,2.9%
219791,2018,55689200,1768243,3.2%
153334,2018,45819088,1470786,3.2%
117973,2018,15543260,811789,5.2%
280543,2018,51006280,450433,0.9%
283066,2018,16779920,489904,2.9%
117567,2018,32238080,940379,2.9%
265859,2018,139610600,6144589,4.4%
262613,2018,38746000,1418892,3.7%
34860,2018,8833000,336243,3.8%
201521,2018,37566000,1085099,2.9%
103370,2018,64526000,2993080,4.6%
226583,2018,34659200,657542,1.9%
251592,2018,30152026,1286009,4.3%
229926,2018,43591108,2215856,5.1%
21230,2018,30502440,1113542,3.7%
54618,2018,24604320,894394,3.6%
175453,2018,62397100,1899772,3.0%
9028,2018,74976200,2314451,3.1%
202633,2018,40551500,1301964,3.2%
232681,2018,43735760,908644,2.1%
65671,2018,41486000,1382829,3.3%
118226,2018,13970640,528191,3.8%
185441,2018,27891400,835822,3.0%
2977,2018,72949976,3535918,4.8%
254838,2018,18100400,1002123,5.5%
224025,2018,29885000,687847,2.3%
239217,2018,145339400,2910980,2.0%
274380,2018,20987060,498897,2.4%
73508,2018,19992200,1056396,5.3%
38764,2018,15165600,668337,4.4%
15025,2018,44730000,1987631,4.4%
31739,2018,71771000,2941018,4.1%
187617,2018,98903500,3992825,4.0%
271601,2018,201878200,15145341,7.5%
240121,2018,24677000,685874,2.8%
221825,2018,48792800,1487049,3.0%
266571,2018,19749200,705061,3.6%
85640,2018,70299540,2208098,3.1%
292791,2018,10711000,399298,3.7%
67479,2018,23303328,707342,3.0%
89990,2018,66630400,3692750,5.5%
168808,2018,30361920,1709714,5.6%
262374,2018,142919000,9541964,6.7%
281488,2018,24826600,1223690,4.9%
14098,2018,48210400,1210818,2.5%
278332,2018,22895000,445550,1.9%
181507,2018,39166000,1387652,3.5%
225415,2018,59185080,2244003,3.8%
258502,2018,75226400,4474011,5.9%
216504,2018,84795000,3781040,4.5%
220510,2018,29860400,1079268,3.6%
105810,2018,5186440,127600,2.5%
106223,2018,73500840,2665878,3.6%
211580,2018,24925600,1421359,5.7%
154161,2018,16296080,527778,3.2%
65592,2018,32325600,1269110,3.9%
215398,2018,40646320,1875357,4.6%
51692,2018,89583400,5554532,6.2%
358,2018,28308000,765099,2.7%
119342,2018,71644100,2403161,3.4%
162053,2018,110824800,5079816,4.6%
110543,2018,206944000,9695063,4.7%
275913,2018,41412000,1419004,3.4%
274182,2018,36223600,615187,1.7%
288870,2018,210710200,8741422,4.1%
122471,2018,42570000,1434303,3.4%
45969,2018,26513000,1214658,4.6%
10383,2018,31700600,997018,3.1%
119735,2018,15575920,378154,2.4%
53003,2018,56107896,2087508,3.7%
154747,2018,21714000,837409,3.9%
92405,2018,46821400,1982371,4.2%
258281,2018,59536200,2872288,4.8%
50150,2018,49686720,2306631,4.6%
286198,2018,73958000,4571216,6.2%
212707,2018,17693000,585061,3.3%
60799,2018,23529400,978359,4.2%
224519,2018,17577800,332775,1.9%
3912,2018,81300000,5412166,6.7%
153957,2018,38277000,1457225,3.8%
4902,2018,41345400,2049468,5.0%
192670,2018,104889000,3571397,3.4%
162667,2018,58212400,3553396,6.1%
167703,2018,22657360,1173865,5.2%
128477,2018,14917800,437106,2.9%
54024,2018,43591000,1557045,3.6%
287001,2018,36579100,1792604,4.9%
154362,2018,6625800,196079,3.0%
266839,2018,41391400,1211951,2.9%
1773,2018,18857400,771823,4.1%
66911,2018,31886044,1059825,3.3%
153090,2018,30306340,1275634,4.2%
293637,2018,60069020,1970833,3.3%
32006,2018,51143640,2202589,4.3%
3988,2018,45472000,1874910,4.1%
140758,2018,13754740,377373,2.7%
283958,2018,64617000,2418454,3.7%
210675,2018,57613784,2690222,4.7%
265994,2018,148626400,6732433,4.5%
228861,2018,70621200,2785382,3.9%
150433,2018,18013760,947302,5.3%
178665,2018,139066000,7697564,5.5%
100136,2018,22447800,1329216,5.9%
201709,2018,33382800,899998,2.7%
157969,2018,60018900,1617946,2.7%
230614,2018,153818200,3922946,2.6%
27835,2018,84370996,2584009,3.1%
145485,2018,8027160,235903,2.9%
125001,2018,32694800,1560751,4.8%
133003,2018,22951000,1078674,4.7%
108027,2018,177038800,1781405,1.0%
193344,2018,41849466,1087276,2.6%
253379,2018,24479400,952589,3.9%
73642,2018,9315078,372990,4.0%
104669,2018,60544000,2409438,4.0%
75877,2018,48480400,2244198,4.6%
49770,2018,17419800,577688,3.3%
96940,2018,24892056,1004643,4.0%
8753,2018,50316000,1898946,3.8%
22432,2018,30194236,807186,2.7%
168998,2018,35767000,809840,2.3%
47646,2018,12911200,414203,3.2%
56162,2018,17558600,364982,2.1%
106177,2018,10630600,234906,2.2%
37224,2018,41465700,1780460,4.3%
220618,2018,8558120,196165,2.3%
126197,2018,35861000,2285317,6.4%
75410,2018,25095320,1143207,4.6%
108829,2018,35597400,1162460,3.3%
126040,2018,28241020,900922,3.2%
254880,2018,106522000,5980800,5.6%
132273,2018,28208000,1619829,5.7%
18231,2018,31616240,1457236,4.6%
275583,2018,18090008,488382,2.7%
75262,2018,28138356,809201,2.9%
281477,2018,28592000,846162,3.0%
203620,2018,26375200,922201,3.5%
72318,2018,35540000,1350443,3.8%
114653,2018,44958800,698728,1.6%
87487,2018,295910000,8595889,2.9%
293405,2018,84040320,4110720,4.9%
21667,2018,24358000,987205,4.1%
146358,2018,12795000,518526,4.1%
197729,2018,12918800,329703,2.6%
187997,2018,36671000,1257222,3.4%
169300,2018,53645040,3130323,5.8%
26678,2018,39818200,1520149,3.8%
92834,2018,37929800,1557885,4.1%
272223,2018,37349000,804090,2.2%
279440,2018,51078000,2842757,5.6%
22614,2018,20494600,746794,3.6%
120243,2018,28093144,1333248,4.7%
9145,2018,48385200,1927364,4.0%
88460,2018,106211720,2713106,2.6%
207621,2018,24732680,1029093,4.2%
271834,2018,25775800,1195566,4.6%
284930,2018,15069000,179807,1.2%
207217,2018,27228400,1089694,4.0%
241521,2018,70401000,2976710,4.2%
244944,2018,20353000,787683,3.9%
136676,2018,10128400,381993,3.8%
64264,2018,27358800,1194315,4.4%
199455,2018,11034000,181550,1.6%
217503,2018,73006600,2895548,4.0%
187674,2018,26946700,889865,3.3%
17778,2018,55820600,2197483,3.9%
171580,2018,35919360,766151,2.1%
54166,2018,40956328,1853786,4.5%
273825,2018,43070600,2272798,5.3%
47472,2018,67664872,2436933,3.6%
165200,2018,61495535,2626436,4.3%
180785,2018,32614376,1285742,3.9%
16323,2018,44194000,1749831,4.0%
143903,2018,21418200,710065,3.3%
84697,2018,61093730,1907547,3.1%
89131,2018,419971200,11256487,2.7%
265162,2018,84027280,4064292,4.8%
41034,2018,38632700,1383885,3.6%
108511,2018,19369360,538000,2.8%
127568,2018,10992200,373894,3.4%
278299,2018,86694000,3179055,3.7%
106627,2018,57996976,2014189,3.5%
23001,2018,21164000,651081,3.1%
36356,2018,36369400,1848685,5.1%
267871,2018,81489516,3626216,4.4%
194663,2018,53516000,1843937,3.4%
42761,2018,52551783,2286622,4.4%
273602,2018,58801880,2170154,3.7%
20359,2018,25363000,289568,1.1%
94483,2018,31737280,751405,2.4%
236890,2018,13430600,429594,3.2%
204579,2018,26429400,738724,2.8%
196629,2018,79324300,3307611,4.2%
197572,2018,10855840,260555,2.4%
207549,2018,32481140,1441253,4.4%
122722,2018,6253760,137228,2.2%
152336,2018,35747892,1393265,3.9%
39623,2018,26764250,1060138,4.0%
160871,2018,15266360,591398,3.9%
13045,2018,24849000,544220,2.2%
110143,2018,41397960,567173,1.4%
262055,2018,39444520,845002,2.1%
133303,2018,22999800,685488,3.0%
15457,2018,87925000,4023445,4.6%
100880,2018,21734600,861213,4.0%
191258,2018,151069000,8381910,5.5%
169783,2018,70697100,3648149,5.2%
12643,2018,31892400,1055445,3.3%
49682,2018,16501800,341000,2.1%
173570,2018,26338404,646721,2.5%
283816,2018,38442600,1611059,4.2%
223994,2018,41687400,2471643,5.9%
78599,2018,63502648,2536919,4.0%
159651,2018,53865000,1617085,3.0%
105124,2018,20152320,466303,2.3%
179223,2018,243114400,10200499,4.2%
14223,2018,73139152,4783386,6.5%
231941,2018,36995200,924706,2.5%
160569,2018,49202584,1731930,3.5%
248057,2018,30667000,1188870,3.9%
233563,2018,22708400,887332,3.9%
177757,2018,43535600,2051506,4.7%
19958,2018,43109600,1549029,3.6%
232170,2018,66360784,2008614,3.0%
