,weight,CONS_total,vatax,table_row
15270,10831.392450907511,42567987.9572131,3323563.477128644,34
11979,10831.392450907511,42567987.9572131,3323563.477128644,34
8689,10831.392450907511,42572699.54170156,3121393.3130487613,34
14185,10831.392450907511,42573484.80578298,2173080.924092988,34
12088,10831.392450907511,42577261.92601457,3547846.6777410833,34
19021,10831.392450907511,42592723.77577758,3206390.2972207773,34
5821,10831.392450907511,42602539.57679521,2807664.6072431076,34
6310,10831.392450907511,42605288.001080155,2014402.6111620995,34
10373,10831.392450907511,42607643.79332439,3386058.719047804,34
13270,10831.392450907511,42617695.17356647,3120831.8492305526,34
19748,10831.392450907511,42618873.06968858,3409942.526083945,34
8535,10831.392450907511,42619352.08077824,2908814.4735697657,34
7593,10831.392450907511,42620208.01862699,2838372.3591467175,34
9010,10831.392450907511,42625940.44642129,3005213.492203882,34
14242,10831.392450907511,42629317.08197136,2038467.8142010465,34
13054,10831.392450907511,42630809.08372604,2589643.887679927,34
11952,10831.392450907511,42637287.512397684,2731219.148917666,34
3636,10831.392450907511,42639839.62066228,2661770.3935576035,34
5692,10831.392450907511,42641802.78086582,2767800.6761502367,34
15111,10831.392450907511,42643608.888253056,2692892.764896198,34
11129,10831.392450907511,42643765.94106934,3028233.5087504694,34
14086,10831.392450907511,42643765.94106934,2684444.8939083708,34
17354,10831.392450907511,42647908.209098786,2433988.8414624752,34
5566,10831.392450907511,42647908.209098786,2433988.8414624752,34
19916,10831.392450907511,42649262.78963923,2636850.037933999,34
16368,10831.392450907511,42649419.84245551,2334177.850394625,34
12598,10831.392450907511,42649655.42167993,2231905.056431548,34
13935,10831.392450907511,42652953.530821845,3015941.7700841296,34
2547,10831.392450907511,42658450.37939175,2635770.2998220585,34
1519,10831.392450907511,42661512.909309246,3069272.194909133,34
1206,10831.392450907511,42663397.543104626,2711136.0200355593,34
7030,10831.392450907511,42668894.391674526,3103728.797537402,34
17230,10831.392450907511,42670857.55187804,4582797.252799024,34
2791,10831.392450907511,42670857.55187804,2825631.4494258105,34
8340,10831.392450907511,42670857.55187804,4582797.252799024,34
19787,10831.392450907511,42671839.1319798,3132726.244271697,34
5797,10831.392450907511,42673802.29218335,2778857.194416515,34
7212,10831.392450907511,42679102.82473288,2085406.189403357,34
2080,10831.392450907511,42681065.9849364,3038296.667953761,34
9054,10831.392450907511,42688918.62575052,1238027.7191518536,34
7935,10831.392450907511,42696771.26656464,2401337.5609573713,34
15798,10831.392450907511,42704922.30772969,2987564.5249213343,34
19915,10831.392450907511,42712083.916152164,2193293.621548529,34
12781,10831.392450907511,42713458.12829464,2579386.3756164853,34
18471,10831.392450907511,42714439.70839641,2864761.1586025623,34
16733,10831.392450907511,42717523.83307615,2285886.7792856735,34
6346,10831.392450907511,42721114.45308841,2569431.1902243868,34
19387,10831.392450907511,42723470.24533264,1459503.6006732453,34
6985,10831.392450907511,42728574.46186183,2830166.349495963,34
18311,10831.392450907511,42729084.88351473,2975261.5569786304,34
4250,10831.392450907511,42743258.90018421,2616525.0477148173,34
4065,10831.392450907511,42744436.796306334,2931445.7843960538,34
1126,10831.392450907511,42745457.639612176,2108512.5849989005,34
6746,10831.392450907511,42746831.851754636,1678668.8426350832,34
11671,10831.392450907511,42748284.59030527,2661165.740214917,34
6089,10831.392450907511,42748991.32797853,2796133.0042075757,34
13334,10831.392450907511,42750169.22410064,3080665.591466337,34
10860,10831.392450907511,42750954.48818206,2520972.5437604636,34
5470,10831.392450907511,42751739.752263464,2203097.643604955,34
16921,10831.392450907511,42753702.912467,2899312.7781846817,34
489,10831.392450907511,42755273.44062982,3429636.949245753,34
4406,10831.392450907511,42759592.39307758,1318360.2346802833,34
12849,10831.392450907511,42765717.45291259,2971266.525964448,34
11268,10831.392450907511,42766267.13776958,2606271.8546038233,34
10407,10831.392450907511,42769408.19409524,1727149.0838612458,34
19692,10831.392450907511,42780519.68084721,2905272.932562598,34
8443,10831.392450907511,42784720.843682766,2267622.7931745653,34
14233,10831.392450907511,42786684.0038863,2923326.1537942556,34
7333,10831.392450907511,42798894.86035225,3311656.125230155,34
10151,10831.392450907511,42799248.22918888,2685826.9586916557,34
709,10831.392450907511,42801977.02187179,3316869.1008346076,34
2461,10831.392450907511,42802153.70629011,2795485.16134041,34
12624,10831.392450907511,42804745.077758774,2475623.54305893,34
1659,10831.392450907511,42810634.55836936,2453164.9903305518,34
19627,10831.392450907511,42811199.94850798,3782903.073339227,34
2854,10831.392450907511,42811419.822450764,1917614.8868076853,34
13480,10831.392450907511,42813382.982654296,2989751.642440882,34
17053,10831.392450907511,42816916.67102065,2363330.779417039,34
19557,10831.392450907511,42819665.095305584,2415978.809755295,34
5680,10831.392450907511,42826339.83999759,1875505.1004419755,34
1540,10831.392450907511,42833407.216730304,2364540.086102413,34
10586,10831.392450907511,42836940.90509665,2952565.461865626,34
18341,10831.392450907511,42837726.169178054,2783348.90496219,34
10806,10831.392450907511,42844008.28182935,2950276.4170683096,34
16750,10831.392450907511,42846756.7061143,2377626.5120191406,34
12842,10831.392450907511,42849112.498358525,2392526.89796393,34
11629,10831.392450907511,42849897.76243994,3286550.054651297,34
17020,10831.392450907511,42855001.97896912,2378274.3548863055,34
18435,10831.392450907511,42855001.97896912,2378274.3548863055,34
1591,10831.392450907511,42859477.98423318,2097499.256257099,34
8416,10831.392450907511,42863639.88386466,3128001.3102938416,34
11238,10831.392450907511,42864817.77998677,2077113.8007036482,34
14021,10831.392450907511,42871885.15671947,3142521.6284232275,34
19180,10831.392450907511,42876989.37324865,2686647.5596567295,34
14237,10831.392450907511,42876989.37324865,4491883.303773569,34
6819,10831.392450907511,42877539.058105655,2874306.0435121222,34
17500,10831.392450907511,42881700.95773713,1874425.3623300346,34
5766,10831.392450907511,42882093.58977782,2315779.112967145,34
90,10831.392450907511,42883279.33854076,2891694.146066824,34
5798,10831.392450907511,42891124.126714066,3096818.4736209786,34
3,10831.392450907511,42891281.17953036,3095928.769416739,34
15821,10831.392450907511,42911540.99283077,2502746.5644308943,34
14538,10831.392450907511,42920571.52976701,2510823.0055082156,34
17878,10831.392450907511,42926655.363237746,2182306.206521414,34
4060,10831.392450907511,42926655.363237746,2182306.206521414,34
12774,10831.392450907511,42928031.538540415,2333098.1122826836,34
3148,10831.392450907511,42932743.1230289,2747501.5996457404,34
16437,10831.392450907511,42936276.81139526,2991954.308189243,34
16168,10831.392450907511,42942715.976862825,2412998.732566336,34
951,10831.392450907511,42942715.976862825,2412998.732566336,34
10926,10831.392450907511,42948762.5102897,2585601.3481888194,34
7145,10831.392450907511,42953159.98914561,3491613.916871182,34
4256,10831.392450907511,42953709.67400259,3507118.956158659,34
19508,10831.392450907511,42962033.47326555,2291592.9792596605,34
14124,10831.392450907511,42965331.58240748,1436267.6365042694,34
5550,10831.392450907511,42966902.110570304,2516178.5065434435,34
9821,10831.392450907511,42973576.85526231,1677697.078334336,34
10401,10831.392450907511,42974954.99372519,3157197.4288407336,34
13908,10831.392450907511,42979073.70383217,3247247.587376635,34
5893,10831.392450907511,42981429.49607643,2559022.514825273,34
17390,10831.392450907511,42983078.5506474,2544346.7144077686,34
5097,10831.392450907511,42983078.5506474,2544346.7144077686,34
17090,10831.392450907511,42984374.23638172,3642604.4944450483,34
3318,10831.392450907511,42985779.859087445,2881751.91753207,34
11312,10831.392450907511,42991245.29709407,2687036.26537703,34
18686,10831.392450907511,42997134.77770466,2788747.5955218966,34
9122,10831.392450907511,42997527.409745365,3366666.622557339,34
16898,10831.392450907511,43005772.68260021,2898967.2619888615,34
16941,10831.392450907511,43005772.68260021,2898967.2619888615,34
195,10831.392450907511,43008913.73892584,1783295.465682192,34
9065,10831.392450907511,43013036.37535325,1822144.4429498387,34
15690,10831.392450907511,43014803.21953643,4613936.8999474095,34
1638,10831.392450907511,43023833.75647268,3186307.1683386695,34
5160,10831.392450907511,43032079.02932748,2852970.4184201634,34
8349,10831.392450907511,43035612.717693835,2413560.196384547,35
14391,10831.392450907511,43037536.61469331,2901105.143450504,35
3387,10831.392450907511,43037536.61469331,2901105.143450504,35
8430,10831.392450907511,43037717.22543203,2494592.3822095143,35
7258,10831.392450907511,43039146.4060602,2104452.7696980014,35
8369,10831.392450907511,43052495.89544419,2693687.452146588,35
15646,10831.392450907511,43054066.42360703,2718046.343951983,35
9425,10831.392450907511,43055322.84613729,2018851.1321832982,35
1211,10831.392450907511,43056657.79507569,2210569.4313395885,35
18417,10831.392450907511,43057600.111973375,3188682.592184941,35
3745,10831.392450907511,43061133.80033972,2916588.5879757423,35
5767,10831.392450907511,43061919.06442113,3036266.7603033124,35
9753,10831.392450907511,43067258.86017473,2736946.0798634025,35
1633,10831.392450907511,43067258.86017473,2736946.0798634025,35
7805,10831.392450907511,43069771.70523524,3258951.948510078,35
16514,10831.392450907511,43078723.715763345,3022696.611712435,35
15915,10831.392450907511,43080372.77033432,2683062.829125086,35
17143,10831.392450907511,43084691.72278208,2834096.59622343,35
15997,10831.392450907511,43085476.986863494,3095393.2193132155,35
17033,10831.392450907511,43087047.51502632,2842259.4163497067,35
4472,10831.392450907511,43087047.51502632,2842259.4163497067,35
13615,10831.392450907511,43089010.67522984,2748322.200610816,35
555,10831.392450907511,43105108.58889879,2175024.4526944826,35
15748,10831.392450907511,43112961.22971291,2758083.033142764,35
19204,10831.392450907511,43113746.49379432,2018462.426462999,35
3216,10831.392450907511,43117672.81420139,2968675.1544957887,35
17388,10831.392450907511,43117908.3934258,2759724.235072916,35
8564,10831.392450907511,43117986.91983395,2433418.7397393696,35
12782,10831.392450907511,43117986.91983395,2433418.7397393696,35
18699,10831.392450907511,43127881.247259736,2778943.5734654693,35
4602,10831.392450907511,43142408.63276585,2812458.644460127,35
5291,10831.392450907511,43149672.325518906,2514148.598892994,35
256,10831.392450907511,43157328.65031268,3152273.823050282,35
13092,10831.392450907511,43162040.23480115,2910758.0021712584,35
8266,10831.392450907511,43164396.027045384,3054363.1710594473,35
780,10831.392450907511,43166280.66084077,1084920.854878582,35
7290,10831.392450907511,43183242.36499927,2012286.3244626946,35
16236,10831.392450907511,43184812.89316209,2509959.215018662,35
928,10831.392450907511,43184891.41957023,2638145.723668329,35
17463,10831.392450907511,43192272.9019355,2962715.000117873,35
11471,10831.392450907511,43200518.17479032,3192094.5646186755,35
2692,10831.392450907511,43201303.438871734,2895209.773359305,35
4413,10831.392450907511,43204444.495197386,2302217.602281163,35
615,10831.392450907511,43205622.3913195,3831299.526887905,35
2403,10831.392450907511,43220149.77682562,2805418.751970269,35
8050,10831.392450907511,43228002.41763975,2454115.15986906,35
19556,10831.392450907511,43231143.473965384,2579269.7639003964,35
12772,10831.392450907511,43234402.31990325,2293938.170438798,35
8184,10831.392450907511,43237205.71267388,2068173.5691367746,35
19906,10831.392450907511,43247634.01967504,2581567.4466026067,35
8048,10831.392450907511,43254701.396407746,3217878.7107318323,35
11203,10831.392450907511,43257449.82069268,3225566.446088854,35
13722,10831.392450907511,43260669.403426476,2655767.04965521,35
17779,10831.392450907511,43262554.037221864,3166051.2813586514,35
18475,10831.392450907511,43268443.51783244,2165997.842078653,35
2344,10831.392450907511,43274332.99844304,2747501.59964574,35
7232,10831.392450907511,43274332.99844304,2747501.59964574,35
894,10831.392450907511,43277670.370789036,2967249.900188027,35
13134,10831.392450907511,43278651.950890794,3029356.4363868874,35
19629,10831.392450907511,43278651.950890794,3029356.4363868874,35
3511,10831.392450907511,43299461.44904822,2565241.8063500547,35
17997,10831.392450907511,43302602.50537385,3099496.224138593,35
17150,10831.392450907511,43303387.76945529,1834906.947432984,35
1255,10831.392450907511,43303387.76945529,1834906.947432984,35
14427,10831.392450907511,43305350.9296588,3342653.246947765,35
927,10831.392450907511,43305350.9296588,3342653.246947765,35
4480,10831.392450907511,43308020.8275356,3297736.1414910085,35
3206,10831.392450907511,43309194.79733731,3042805.2224139837,35
3006,10831.392450907511,43314530.6667705,2417827.321402938,35
5098,10831.392450907511,43319485.683124214,3206347.1076963,35
3294,10831.392450907511,43321056.211287044,4647840.676662365,35
10891,10831.392450907511,43321448.843327746,2746076.3453379776,35
14996,10831.392450907511,43322234.107409164,2679046.203348665,35
2217,10831.392450907511,43336109.7237277,1557783.0912031182,35
4874,10831.392450907511,43339902.54924092,1973718.0791041525,35
8030,10831.392450907511,43343593.29042355,2635899.8683954915,35
5930,10831.392450907511,43346145.398688145,3406141.8479299117,35
2696,10831.392450907511,43350503.61433998,3313500.3179253507,35
14025,10831.392450907511,43350896.24638068,2676325.263306572,35
8170,10831.392450907511,43356000.46290986,2863335.9042948,35
7194,10831.392450907511,43356000.46290986,2863335.9042948,35
17049,10831.392450907511,43357570.991072685,3628136.0037450353,35
8137,10831.392450907511,43357904.72830729,2795355.592766978,35
