id_n,Year,CONS_Nonfood,vat,vat1,vat2,vat_diff
39508,2018,15943000,1304342,1304342,1573396,269054
202454,2018,19753000,803396,803396,1957505,1154108
112698,2018,14209300,577074,577074,1408129,831055
238089,2018,9759000,478351,478351,967108,488757
60281,2018,39601706,3364811,3364811,3924493,559683
156795,2018,16990000,1074135,1074135,1683694,609559
121333,2018,17861000,726694,726694,1770009,1043315
72482,2018,13650000,745721,745721,1352703,606982
267138,2018,65978000,5271577,5271577,6538360,1266784
271574,2018,31600000,1981486,1981486,3096847,1115360
125525,2018,20189400,874292,874292,2000751,1126459
37918,2018,14636200,944732,944732,1450434,505703
32300,2018,11940000,382126,382126,1183243,801117
112016,2018,20854920,715990,715990,2066704,1350714
187988,2018,15516500,534986,534986,1525779,990793
284298,2018,5441000,264198,264198,539198,275000
272017,2018,12763000,1014477,1014477,1264802,250324
84772,2018,23036000,948577,948577,2282847,1334270
72283,2018,15712000,656234,656234,1507495,851261
121583,2018,13937400,946932,946932,1381184,434252
157875,2018,10751000,767523,767523,1065414,297892
216787,2018,17603080,712820,712820,1744449,1031630
171790,2018,15920566,673973,673973,1576525,902552
14333,2018,20264000,689432,689432,2008144,1318712
266310,2018,19655600,1165168,1165168,1943888,778721
278390,2018,24812000,560604,560604,2458847,1898243
201654,2018,12059000,472009,472009,1190081,718072
188695,2018,4182000,345757,345757,414432,68676
258164,2018,36671800,1235944,1235944,3604413,2368468
262810,2018,12534000,651676,651676,1230216,578541
280908,2018,18660000,731847,731847,1849189,1117342
63847,2018,16522539,973847,973847,1637369,663522
152236,2018,11662100,652151,652151,1152632,500480
151663,2018,1835000,90081,90081,175802,85721
4116,2018,18026000,1567748,1567748,1786360,218613
48191,2018,26396000,1390856,1390856,2597883,1207027
267210,2018,21786000,850468,850468,2138658,1288189
57947,2018,22851000,1040739,1040739,2231216,1190477
252233,2018,9266000,456748,456748,918252,461505
8431,2018,40678872,2395423,2395423,4031240,1635816
74126,2018,4299000,226045,226045,426027,199982
242054,2018,14017000,630766,630766,1389072,758306
237660,2018,36215000,2214369,2214369,3588874,1374505
31674,2018,8017000,451099,451099,794477,343378
232237,2018,34711000,2760802,2760802,3439829,679027
292885,2018,19335200,502353,502353,1916101,1413748
264696,2018,6629400,278716,278716,656968,378251
112135,2018,22405440,1192856,1192856,2220359,1027503
57460,2018,19720000,1106441,1106441,1904685,798243
171796,2018,17219000,593108,593108,1706387,1113279
86171,2018,27347000,991982,991982,2710063,1718081
105932,2018,1992000,159946,159946,197405,37459
155412,2018,2625600,163533,163533,260195,96661
94751,2018,8649400,611382,611382,857148,245766
289175,2018,4703000,91468,91468,462793,371324
9238,2018,38098000,2699955,2699955,3755658,1055703
125149,2018,7183300,544678,544678,711859,167180
284293,2018,6597000,266378,266378,653757,387378
190112,2018,1893000,93153,93153,185712,92559
280688,2018,22069000,1147369,1147369,2187018,1039649
272520,2018,16340000,176000,176000,1609468,1433468
133027,2018,27961000,2339532,2339532,2770910,431378
37761,2018,27875000,1549117,1549117,2762387,1213270
220006,2018,19549000,1430297,1430297,1904090,473793
205951,2018,27291000,2020234,2020234,2704514,684279
94619,2018,5517000,229514,229514,546730,317216
116756,2018,8961000,149541,149541,888027,738486
42339,2018,12330000,741261,741261,1221892,480631
229117,2018,28139420,2255700,2255700,2788591,532892
251076,2018,20605000,934009,934009,2036982,1102973
82897,2018,19731000,1364694,1364694,1955324,590631
261124,2018,5157000,148847,148847,511054,362207
134421,2018,7919100,508141,508141,774568,266428
81353,2018,14226000,403829,403829,1409784,1005955
4473,2018,6605000,271333,271333,654550,383216
236322,2018,17094000,438414,438414,1674180,1235766
40194,2018,10659000,568036,568036,1056297,488261
169407,2018,23549860,1234557,1234557,2319202,1084646
188674,2018,17865000,955514,955514,1770405,814892
93574,2018,18511600,1520636,1520636,1834483,313847
190435,2018,5113000,337234,337234,506694,169459
246033,2018,21989580,1535301,1535301,2167256,631955
155360,2018,16272000,1365586,1365586,1612541,246955
181314,2018,110795000,10205721,10205721,10979685,773964
133531,2018,12430200,706577,706577,1227659,521083
17343,2018,2291996,71351,71351,227135,155783
99949,2018,13788000,611144,611144,1361721,750577
284571,2018,47708000,1587171,1587171,4727820,3140649
217009,2018,10469000,98604,98604,1033405,934802
33544,2018,18866000,931730,931730,1869604,937874
48255,2018,17940000,1110505,1110505,1777838,667333
154052,2018,31562200,2048398,2048398,3127786,1079387
153332,2018,10242000,826387,826387,1012297,185910
204056,2018,12133400,609499,609499,1202409,592910
265976,2018,77862000,3600369,3600369,7716054,4115685
100377,2018,13309300,733363,733363,1314678,581315
223529,2018,5099800,171917,171917,505386,333468
101303,2018,22892000,1483216,1483216,2258667,775450
143468,2018,8544000,445252,445252,846703,401450
199001,2018,11577000,691018,691018,1147270,456252
275212,2018,13327000,629378,629378,1320694,691315
244416,2018,25919000,1315243,1315243,2474505,1159261
85424,2018,14815000,1259450,1259450,1468153,208703
94275,2018,6675000,486378,486378,658315,171937
23078,2018,14099000,862856,862856,1397198,534342
124079,2018,10208000,479541,479541,1001000,521459
217741,2018,36060000,773964,773964,3543784,2769820
62931,2018,13346000,911414,911414,1320000,408586
137051,2018,34267000,1946108,1946108,3395829,1449721
53238,2018,21028200,1448650,1448650,2083876,635225
277085,2018,42308000,1422865,1422865,3598090,2175225
227199,2018,18848000,911811,911811,1867820,956009
62384,2018,19807000,1483514,1483514,1953441,469928
249233,2018,26220000,1732946,1732946,2581829,848883
262685,2018,4277000,108216,108216,423351,315135
253968,2018,20891000,1257270,1257270,2050459,793189
292875,2018,13278000,725009,725009,1315838,590829
63519,2018,10234000,481820,481820,1014180,532360
246734,2018,17583000,1001000,1001000,1742459,741459
73282,2018,13128200,954027,954027,1300993,346966
87594,2018,34480000,2157982,2157982,3416937,1258955
189240,2018,54898600,2934978,2934978,5440402,2505423
250501,2018,286571000,26644477,26644477,28389018,1744541
101330,2018,8641400,622441,622441,853778,231337
120465,2018,8759000,339910,339910,868009,528099
129202,2018,17710000,1470135,1470135,1755045,284910
151160,2018,25111000,1671108,1671108,2488477,817369
197417,2018,14599000,785063,785063,1446748,661685
20140,2018,11919000,893577,893577,1181162,287586
178417,2018,20134000,1879910,1879910,1995261,115351
11826,2018,11686000,741459,741459,1158072,416613
81697,2018,36163000,1653468,1653468,3583721,1930252
270994,2018,15975000,440000,440000,1583108,1143108
35262,2018,47945000,2807973,2807973,4667072,1859099
191459,2018,16586000,910027,910027,1643658,733631
172841,2018,26639000,2351820,2351820,2639901,288081
197459,2018,17686000,664658,664658,1749892,1085234
216627,2018,17359000,1150144,1150144,1720261,570117
50106,2018,4393000,110991,110991,435342,324351
120603,2018,10682000,741856,741856,1058577,316721
30036,2018,44751000,2003685,2003685,4434784,2431099
237634,2018,9610200,671631,671631,944137,272506
79147,2018,30574000,1906468,1906468,3029856,1123387
14848,2018,18476000,1080577,1080577,1830955,750378
279473,2018,20588000,1491045,1491045,2040252,549207
182018,2018,19072200,1839497,1839497,1890038,50541
32201,2018,49022463,3305847,3305847,4858082,1552235
157640,2018,45599000,3768144,3768144,4399901,631757
246184,2018,14859000,821432,821432,1472514,651081
108265,2018,56974800,2825791,2825791,5477683,2651892
170831,2018,33170212,1760218,1760218,3259589,1499371
265948,2018,21811100,1089704,1089704,2161460,1071757
181500,2018,113835000,8979568,8979568,11280946,2301378
5864,2018,17972000,1260144,1260144,1764360,504216
168570,2018,11343500,785212,785212,1114221,329009
227137,2018,12194600,846068,846068,1208474,362405
168261,2018,16629000,929351,929351,1643757,714405
252130,2018,119178000,4168887,4168887,11782685,7613798
11301,2018,7890000,553766,553766,771387,217622
151387,2018,4772000,296405,296405,472901,176495
218840,2018,18225000,1301369,1301369,1806081,504712
281961,2018,9223200,309506,309506,914011,604505
48996,2018,21939200,1363227,1363227,2165732,802505
131533,2018,49773400,1389805,1389805,4932499,3542694
169622,2018,5906580,307009,307009,585337,278328
146406,2018,22231400,1239551,1239551,2203112,963560
61190,2018,11179700,802970,802970,1103538,300568
260456,2018,6135000,151919,151919,603514,451595
6758,2018,12522000,727387,727387,1226054,498667
18906,2018,6389000,462991,462991,633144,170153
110549,2018,39108000,2193658,2193658,3875568,1681910
211372,2018,11038000,399964,399964,1082459,682495
55333,2018,7362000,364883,364883,729568,364685
202682,2018,4331000,134874,134874,429198,294324
274498,2018,15657000,339018,339018,1551595,1212577
131937,2018,5536000,381730,381730,548613,166883
172773,2018,8196000,574279,574279,812216,237937
190541,2018,5038400,278498,278498,499301,220803
135354,2018,5110000,339910,339910,506396,166486
126832,2018,27238000,902495,902495,2699261,1796766
149127,2018,8092000,516703,516703,801910,285207
71996,2018,10300000,754441,754441,1020721,266279
143204,2018,4110000,194631,194631,407297,212667
219376,2018,15250000,733036,733036,1511261,778225
145969,2018,9719600,623095,623095,950321,327225
225356,2018,26002000,1603721,1603721,2477676,873955
43966,2018,14977000,1119225,1119225,1484207,364982
69552,2018,8132000,325441,325441,805874,480432
130218,2018,34958000,2409995,2409995,3464306,1054311
232492,2018,86582000,7481189,7481189,8382000,900811
218564,2018,15107000,858892,858892,1497090,638198
17056,2018,15141992,907945,907945,1500558,592613
275666,2018,13720000,877027,877027,1359640,482613
140911,2018,8060600,548573,548573,798798,250225
216576,2018,29053200,2207532,2207532,2879146,671614
41953,2018,15381000,879306,879306,1524243,644937
533,2018,48730000,4020450,4020450,4829099,808649
195446,2018,8464000,453973,453973,838775,384802
97937,2018,55476000,2483523,2483523,5497622,3014099
293079,2018,3930800,77575,77575,389539,311964
17614,2018,25616000,1706090,1706090,2538523,832432
14228,2018,22103000,1250135,1250135,2190387,940252
207899,2018,40452000,1755937,1755937,4008757,2252820
6128,2018,10652200,699759,699759,1055623,355865
160175,2018,9169200,371252,371252,908659,537408
129328,2018,2738000,77694,77694,271333,193640
284081,2018,8347000,238432,238432,816378,577946
176828,2018,25170000,1591928,1591928,2291072,699144
49084,2018,17306000,990991,990991,1715009,724018
223210,2018,18984200,1243000,1243000,1869921,626921
237510,2018,16204000,871775,871775,1591532,719757
95625,2018,5953000,402045,402045,589937,187892
263873,2018,20776000,696964,696964,2053829,1356865
154929,2018,22713500,991486,991486,2243455,1251968
56232,2018,16871236,909624,909624,1668951,759327
38579,2018,15077316,736093,736093,1494148,758055
15701,2018,24946000,1467559,1467559,2472126,1004568
145435,2018,24975400,1907499,1907499,2475040,567541
271179,2018,9696000,620360,620360,960865,340505
161855,2018,3948000,132000,132000,391243,259243
71890,2018,5778000,454766,454766,566550,111784
255565,2018,11123000,444856,444856,1102279,657423
277937,2018,22545000,2086532,2086532,2219324,132793
256654,2018,16205000,879505,879505,1605901,726396
169029,2018,55474588,4652860,4652860,5497482,844622
168217,2018,3859600,170609,170609,376735,206126
185673,2018,10399000,295315,295315,1030532,735216
145341,2018,19799000,1507396,1507396,1946108,438712
6637,2018,16179000,975135,975135,1504225,529090
75909,2018,10041000,670802,670802,995054,324252
143243,2018,6243000,227829,227829,618676,390847
170405,2018,40892700,3493015,3493015,4045988,552973
87200,2018,7433000,441387,441387,734324,292937
77656,2018,185599500,15141054,15141054,18372923,3231869
260961,2018,48695300,2511726,2511726,4798111,2286385
65571,2018,44212000,3281270,3281270,4381369,1100099
258972,2018,73063000,2914802,2914802,7213721,4298919
97855,2018,9104350,443568,443568,902233,458665
119394,2018,12815400,766472,766472,1269995,503523
200969,2018,9994500,472505,472505,990446,517941
108513,2018,38654000,2233198,2233198,3830577,1597378
55214,2018,15189000,822820,822820,1505216,682396
70456,2018,11024000,521162,521162,1069279,548117
213104,2018,48667000,2432387,2432387,4803036,2370649
213838,2018,14663000,602126,602126,1429009,826883
195643,2018,28465000,992378,992378,2796081,1803703
190192,2018,22262000,1288189,1288189,2158676,870486
128753,2018,7152500,435689,435689,708806,273117
294057,2018,8484000,187694,187694,835306,647613
239690,2018,60430500,2979068,2979068,5988608,3009541
46100,2018,15018500,853441,853441,1484653,631212
198319,2018,21394300,870427,870427,2120156,1249729
142175,2018,19374000,1340613,1340613,1919946,579333
41294,2018,9751000,793288,793288,963243,169955
271250,2018,6463000,303937,303937,640477,336541
292529,2018,8163260,147683,147683,808972,661288
183878,2018,10085000,568928,568928,999414,430486
111980,2018,49446000,3176919,3176919,4900054,1723135
125339,2018,24483000,1248252,1248252,2426243,1177991
176377,2018,56560000,1661892,1661892,5525766,3863874
87606,2018,11415000,621153,621153,1131216,510063
139653,2018,37853000,2853559,2853559,3736333,882775
100725,2018,80920000,3720180,3720180,8019099,4298919
23092,2018,25626000,1639793,1639793,2490856,851063
255698,2018,7937000,493811,493811,786550,292739
196063,2018,17217000,991090,991090,1653072,661982
48855,2018,16845000,988811,988811,1669324,680514
77323,2018,113113992,3185441,3185441,11209495,8024053
151959,2018,1093600,59618,59618,108375,48757
98580,2018,14304000,644045,644045,1411468,767423
277097,2018,14650000,754441,754441,1451802,697360
152655,2018,41445000,2793802,2793802,4090712,1296910
110392,2018,91965000,4487305,4487305,9113649,4626344
191201,2018,49685000,3286324,3286324,4898964,1612640
142223,2018,19373000,1161739,1161739,1919847,758108
102043,2018,8217600,478708,478708,814357,335649
94850,2018,8244000,244477,244477,816973,572495
227803,2018,35751000,3504739,3504739,3542892,38153
374,2018,7215000,408982,408982,715000,306018
125727,2018,21643000,1187376,1187376,2144802,957426
138588,2018,32319996,1295622,1295622,3160270,1864648
57163,2018,19448000,1278676,1278676,1904982,626306
7598,2018,55596000,4112117,4112117,5509514,1397396
29593,2018,10016000,589045,589045,992577,403532
114188,2018,13125000,677640,677640,1300676,623036
173357,2018,14440000,771189,771189,1424450,653261
120874,2018,3298200,142425,142425,326849,184423
118568,2018,5736000,190568,190568,560802,370234
94012,2018,12837000,571108,571108,1253505,682396
287500,2018,22576000,507982,507982,2228441,1720459
25003,2018,14380000,632153,632153,1415631,783477
68489,2018,63146504,4728464,4728464,6257762,1529297
287629,2018,21030000,949369,949369,2054324,1104955
172721,2018,24366000,779315,779315,2414649,1635333
167723,2018,3335000,127640,127640,328414,200775
218800,2018,28094000,2275216,2275216,2781117,505901
222626,2018,16787600,767126,767126,1645303,878177
66516,2018,114418400,9632868,9632868,11338760,1705892
294841,2018,42767000,2303757,2303757,4238171,1934414
32207,2018,24005000,1977523,1977523,2378874,401351
191647,2018,17432000,925685,925685,1719568,793883
95970,2018,7253000,367757,367757,718766,351009
117556,2018,6919200,510182,510182,685686,175505
116182,2018,11947900,382810,382810,1184026,801216
265938,2018,19807000,982865,982865,1962856,979991
237139,2018,14855000,1144000,1144000,1472117,328117
149698,2018,5494200,302173,302173,544470,242297
175914,2018,21096000,1730369,1730369,2079892,349523
269986,2018,6973000,420775,420775,691018,270243
83051,2018,18295000,1033207,1033207,1793694,760486
224318,2018,140899500,11561198,11561198,13963014,2401815
70471,2018,9412200,697876,697876,932741,234865
80889,2018,25327000,1104261,1104261,2509883,1405622
177127,2018,19017200,979595,979595,1884587,904993
