id_n,Year,CONS_total,vat,vat1,vat2,vat_diff
63937,2018,31255600,1145719,1145719,1238794,93075
44986,2018,55977400,3021849,3021849,3267129,245280
76833,2018,52058400,2243467,2243467,2425570,182103
252005,2018,73949320,4620793,4620793,4995857,375064
157237,2018,126891200,6615589,6615589,7152574,536985
105753,2018,80553800,5614202,5614202,6069900,455698
5071,2018,47878200,2081969,2081969,2250995,169025
252441,2018,114955500,4490721,4490721,4855473,364752
120128,2018,12638000,480413,480413,519407,38995
36510,2018,27104800,1241696,1241696,1342502,100807
168092,2018,14088600,306795,306795,331716,24922
189310,2018,22962680,652759,652759,705745,52986
108993,2018,32556560,1221104,1221104,1320269,99165
194819,2018,22135760,329155,329155,355884,26729
126373,2018,27534500,934138,934138,1009961,75823
272876,2018,33734532,1875252,1875252,2027464,152212
4305,2018,63568500,2620156,2620156,2832860,212704
32889,2018,30979080,1434318,1434318,1550816,116498
87093,2018,82096796,4912316,4912316,5311046,398729
157541,2018,75592000,4219406,4219406,4561963,342558
92456,2018,90434000,3561752,3561752,3850968,289216
104609,2018,19231000,893477,893477,966000,72523
161478,2018,13955040,455971,455971,493016,37045
102658,2018,55865600,1914467,1914467,2069867,155400
142164,2018,53746988,2776245,2776245,3001609,225364
216480,2018,81121800,4216350,4216350,4558640,342290
141662,2018,54051800,2474382,2474382,2675259,200877
266272,2018,21783000,796658,796658,861321,64664
166963,2018,10360320,344528,344528,372495,27967
204739,2018,32378000,1227144,1227144,1326750,99606
10822,2018,26513420,774019,774019,836865,62846
35902,2018,49234600,1621324,1621324,1752999,131675
172658,2018,84078600,2593959,2593959,2804507,210549
65410,2018,24322000,1304838,1304838,1410750,105912
218144,2018,67201000,1905200,1905200,2059843,154643
82362,2018,46638600,1873137,1873137,2025207,152070
257909,2018,17077960,959096,959096,1036969,77873
137918,2018,24157200,1019860,1019860,1102642,82782
34432,2018,34430000,1600562,1600562,1730493,129930
216924,2018,55659000,2341187,2341187,2531224,190036
260403,2018,19874368,980883,980883,1060500,79617
82953,2018,26257000,1394523,1394523,1507714,113192
47629,2018,50767400,2165906,2165906,2341745,175838
239048,2018,30049500,733432,733432,792964,59532
87621,2018,64143800,4021124,4021124,4347514,326390
84364,2018,57275560,2781236,2781236,3007005,225769
222444,2018,34998400,1001832,1001832,1083150,81318
69833,2018,23171000,541991,541991,586028,44037
196890,2018,24534688,561128,561128,606674,45546
17776,2018,66805000,4441548,4441548,4802092,360545
177750,2018,62252400,3603124,3603124,3895613,292488
30716,2018,38340000,1723234,1723234,1863107,139873
29196,2018,22730396,861540,861540,931480,69940
114107,2018,34919700,1261599,1261599,1364058,102458
173422,2018,28698600,1334780,1334780,1443147,108367
255723,2018,40825800,1511762,1511762,1634500,122737
19278,2018,42695800,820144,820144,886714,66570
9532,2018,134778340,5132201,5132201,5548814,416613
50280,2018,72938800,4244849,4244849,4589442,344594
194662,2018,31123700,1206234,1206234,1304143,97909
196153,2018,19712360,330742,330742,357637,26895
30125,2018,15168000,297099,297099,321214,24115
133024,2018,92658200,4232570,4232570,4576128,343558
234538,2018,23308000,958950,958950,1036826,77876
93632,2018,18718400,816510,816510,882800,66290
231884,2018,52587512,1392214,1392214,1505224,113009
20553,2018,42531628,1839081,1839081,1988357,149276
256250,2018,48002960,2660244,2660244,2876175,215931
7367,2018,99061042,5098505,5098505,5512369,413864
64662,2018,29156200,1397198,1397198,1510607,113409
23331,2018,37722000,1657627,1657627,1792209,134582
108945,2018,39405000,2846622,2846622,3077679,231057
161878,2018,56054252,800523,800523,865500,64977
108377,2018,116744500,5991152,5991152,6477486,486334
213660,2018,24246000,643351,643351,695571,52220
268376,2018,13776200,525375,525375,568024,42649
157571,2018,36373328,1483402,1483402,1603835,120434
206789,2018,37962800,880750,880750,952273,71524
268309,2018,5715040,133038,133038,143838,10800
131858,2018,17306520,635661,635661,687311,51650
259136,2018,190126242,6582503,6582503,7116945,534442
179541,2018,32049880,1136434,1136434,1228707,92272
262523,2018,42972000,1801593,1801593,1947831,146238
260225,2018,57932000,2448977,2448977,2647757,198781
173975,2018,58281000,3912135,3912135,4229679,317543
246587,2018,40679000,1610955,1610955,1741714,130759
32741,2018,43901200,2496802,2496802,2699464,202662
92688,2018,6569800,158737,158737,171621,12884
6859,2018,23684840,900832,900832,973962,73129
250384,2018,36893120,1292190,1292190,1397144,104954
272540,2018,32769650,1322119,1322119,1429478,107359
335,2018,28265400,1118968,1118968,1209793,90825
250427,2018,37344200,1036323,1036323,1120459,84137
244785,2018,17262400,608090,608090,657492,49402
212157,2018,82074000,5249845,5249845,5675974,426129
114346,2018,18326880,802901,802901,868071,65171
4194,2018,68045800,3938645,3938645,4258345,319700
276646,2018,29709672,1759207,1759207,1902000,142793
230559,2018,28758640,793573,793573,858026,64453
143880,2018,6501500,260416,260416,281574,21157
171352,2018,136865200,4467915,4467915,4830586,362670
249702,2018,19066210,484198,484198,523500,39302
119660,2018,17243000,652623,652623,705630,53007
163131,2018,13472000,105144,105144,113679,8534
277731,2018,48858200,1132636,1132636,1224640,92003
72363,2018,25102000,945050,945050,1021769,76718
165064,2018,57761280,2261945,2261945,2445580,183635
179278,2018,42983800,1574445,1574445,1702339,127894
43043,2018,76136320,3501890,3501890,3786164,284274
210163,2018,36177160,1939845,1939845,2097300,157455
204057,2018,30304600,861369,861369,931286,69916
118489,2018,28022565,1011247,1011247,1093329,82082
91163,2018,25773800,990813,990813,1071236,80423
246372,2018,26594270,915054,915054,989340,74285
282061,2018,129415500,6546141,6546141,7077542,531401
119603,2018,11552600,437692,437692,473224,35532
109836,2018,97167320,4259565,4259565,4605316,345751
133077,2018,41229000,1862831,1862831,2014037,151206
119694,2018,14116200,521004,521004,563293,42289
153402,2018,16361400,727737,727737,786821,59084
72010,2018,28962000,1124477,1124477,1215750,91273
83061,2018,42509800,1583526,1583526,1712069,128543
232352,2018,71245448,1825198,1825198,1973430,148232
232816,2018,160665997,6812369,6812369,7365321,552952
193474,2018,24581892,549692,549692,594310,44618
148815,2018,32751900,1856949,1856949,2007675,150726
289602,2018,23928000,1088802,1088802,1177179,88377
235648,2018,32837000,1118000,1118000,1208820,90820
106852,2018,136346048,3473300,3473300,3755337,282036
187421,2018,38876400,1361562,1361562,1472079,110516
66972,2018,46770680,2070033,2070033,2238113,168081
270127,2018,17924200,302776,302776,327357,24581
8052,2018,32651800,1305198,1305198,1411159,105961
121003,2018,20858500,774854,774854,837765,62911
13762,2018,29459400,1090000,1090000,1178523,88523
292954,2018,22974400,385947,385947,417838,31890
170070,2018,50629400,2023816,2023816,2188112,164295
149100,2018,23471596,923159,923159,998091,74932
169930,2018,39467992,1161242,1161242,1255499,94257
951,2018,12358088,426701,426701,461336,34635
210264,2018,56687300,1907671,1907671,2062540,154870
221587,2018,41273576,1633171,1633171,1765733,132563
21732,2018,37039072,2080526,2080526,2249400,168874
17131,2018,12629000,254186,254186,274852,20666
138529,2018,56581000,2069209,2069209,2237218,168009
206374,2018,129302000,4367427,4367427,4721931,354504
92137,2018,49332240,2526849,2526849,2731950,205101
270049,2018,13008200,461391,461391,498844,37453
77599,2018,149810000,5465018,5465018,5908607,443589
170481,2018,96082000,2848645,2848645,3079876,231231
253886,2018,18646080,805168,805168,870523,65355
224882,2018,92715980,3295441,3295441,3562929,267487
131023,2018,36196000,1315042,1315042,1421816,106775
24409,2018,26321300,767551,767551,829896,62345
43080,2018,24652800,1239872,1239872,1340531,100659
74983,2018,23088800,1298872,1298872,1404300,105428
134415,2018,20619600,639676,639676,691602,51927
31456,2018,109343000,3953478,3953478,4274475,320997
242078,2018,12369920,241698,241698,261336,19638
4012,2018,39886200,1130919,1130919,1222714,91795
141022,2018,30682040,799272,799272,864149,64877
89985,2018,133448000,7968395,7968395,8615258,646864
146940,2018,194832700,4084081,4084081,4415630,331549
75857,2018,11569680,442272,442272,478183,35911
99904,2018,18343400,644481,644481,696793,52312
162305,2018,23096200,933757,933757,1009551,75794
279296,2018,52618000,2345477,2345477,2535857,190380
43986,2018,21300000,752856,752856,813964,61108
140185,2018,23078800,540237,540237,584089,43852
261850,2018,55688816,1525426,1525426,1649254,123828
203197,2018,33866000,1589054,1589054,1718036,128982
20534,2018,61116410,2101661,2101661,2272290,170629
16878,2018,33508000,1357757,1357757,1467964,110208
268433,2018,51098000,2228694,2228694,2409619,180925
75433,2018,46835200,2864014,2864014,3096482,232469
80888,2018,72274000,2852771,2852771,3084411,231639
189477,2018,20157000,671991,671991,726536,54545
106353,2018,50901400,2436030,2436030,2633789,197759
183987,2018,86755760,5539647,5539647,5989441,449794
145670,2018,21647096,1073357,1073357,1160624,87267
236673,2018,99635000,4699189,4699189,5080666,381477
174124,2018,97221800,4912310,4912310,5311076,398766
202160,2018,69593000,1634274,1634274,1767039,132765
79478,2018,83696000,4815840,4815840,5206736,390896
265940,2018,50259800,1212259,1212259,1310657,98398
21317,2018,84546000,4455099,4455099,4816714,361615
37312,2018,259308860,17011209,17011209,18392185,1380976
250164,2018,17298400,385320,385320,416599,31279
66541,2018,45090200,1332620,1332620,1440812,108192
5941,2018,28408000,940094,940094,1016400,76306
50288,2018,70086800,3430781,3430781,3709410,278629
80155,2018,44345600,2327144,2327144,2516036,188892
90087,2018,123631000,3915216,3915216,4233059,317843
60253,2018,24171200,1036577,1036577,1120714,84138
222345,2018,105096700,3570541,3570541,3860357,289817
30446,2018,39064000,1144991,1144991,1237929,92938
221886,2018,44256000,1895568,1895568,2049429,153861
45154,2018,98304800,6651460,6651460,7191444,539984
105404,2018,27644600,620499,620499,670864,50365
92005,2018,24213360,1200640,1200640,1298119,97479
21070,2018,20336800,731859,731859,791278,59419
89681,2018,260673650,9217725,9217725,9965956,748231
124610,2018,18155200,685272,685272,740905,55633
184126,2018,24088800,692485,692485,748693,56208
268579,2018,57119000,2707243,2707243,2927012,219768
182358,2018,37332400,2759157,2759157,2983114,223958
252381,2018,73631000,3526031,3526031,3812237,286206
187735,2018,86831500,3360393,3360393,3633162,272769
60282,2018,33224162,1213083,1213083,1311552,98469
202157,2018,48015000,2473949,2473949,2674937,200988
196392,2018,21311600,658355,658355,711793,53438
182139,2018,101051138,5293012,5293012,5722644,429632
151526,2018,27985280,1508494,1508494,1630937,122443
290092,2018,24870000,635428,635428,687510,52082
120695,2018,25510600,867793,867793,938240,70448
259589,2018,108640200,5493034,5493034,5938902,445868
245238,2018,46909000,1600207,1600207,1730119,129911
191397,2018,20462880,1025382,1025382,1108631,83249
49444,2018,50709600,2227955,2227955,2408845,180890
16651,2018,17770212,686360,686360,742071,55711
216019,2018,26688000,1018227,1018227,1100895,82668
38757,2018,53224800,2329160,2329160,2518240,189080
177062,2018,36755200,1321676,1321676,1428959,107284
118412,2018,20203520,337512,337512,364907,27395
166973,2018,8809400,233599,233599,252566,18967
222069,2018,9139800,118859,118859,128507,9648
211061,2018,28536000,1000762,1000762,1081993,81231
78317,2018,63185200,2879494,2879494,3113224,233730
68982,2018,31944980,1375236,1375236,1486862,111626
190226,2018,26621880,764557,764557,826616,62058
243133,2018,29755900,1085357,1085357,1173474,88117
85547,2018,26858904,1639040,1639040,1772079,133039
197151,2018,27140000,748117,748117,808939,60822
96505,2018,115475947,5717517,5717517,6181680,464163
31171,2018,57352000,2436530,2436530,2634354,197824
230514,2018,122615600,4898260,4898260,5295945,397685
260894,2018,50328800,1604759,1604759,1735054,130296
100059,2018,61961520,2325955,2325955,2514750,188795
284528,2018,62961000,2467865,2467865,2668179,200314
231679,2018,203746000,8988361,8988361,9718058,729697
115251,2018,28323480,1023507,1023507,1106600,83093
252815,2018,42151800,1129879,1129879,1221595,91716
129999,2018,52605200,1854234,1854234,2004745,150511
249915,2018,19832800,1187227,1187227,1283593,96366
28910,2018,36436600,1367250,1367250,1478229,110978
105372,2018,7689200,198198,198198,214286,16088
207237,2018,25101100,789560,789560,853692,64132
171353,2018,198590496,7973826,7973826,8621055,647229
116258,2018,29800800,1426811,1426811,1542633,115822
186888,2018,20961080,586190,586190,633781,47591
252859,2018,71891120,2442519,2442519,2640864,198345
63997,2018,49477940,1954415,1954415,2113116,158701
219933,2018,56640499,1840052,1840052,1989407,149355
277629,2018,34675000,1705000,1705000,1843393,138393
145414,2018,13167084,275258,275258,297625,22367
31175,2018,32736400,1290072,1290072,1394786,104714
54029,2018,33986000,1480467,1480467,1600664,120197
222599,2018,36116600,1551238,1551238,1677204,125966
274801,2018,15527640,525277,525277,568094,42817
177358,2018,33060600,1579616,1579616,1707866,128250
153357,2018,24280400,863204,863204,933274,70070
173021,2018,43635000,2018357,2018357,2182211,163854
217706,2018,130226000,3482045,3482045,3764679,282634
130586,2018,12731560,349805,349805,378228,28423
228666,2018,19613000,870328,870328,940971,70644
235631,2018,58049160,2301733,2301733,2488607,186873
212380,2018,54717200,2255508,2255508,2438600,183092
100758,2018,13585100,490045,490045,529821,39776
212166,2018,7766300,174672,174672,188850,14178
252316,2018,13875480,494013,494013,534111,40098
47576,2018,40079000,3066324,3066324,3315214,248890
148639,2018,35300784,1250750,1250750,1352298,101547
46638,2018,48279600,2141546,2141546,2315397,173851
287424,2018,143646200,5220263,5220263,5643986,423723
86843,2018,48240840,2054971,2054971,2221813,166841
291509,2018,28090000,1152265,1152265,1245955,93690
158817,2018,31323000,1411939,1411939,1526563,114623
209570,2018,60433800,3056353,3056353,3304478,248125
123922,2018,8345700,284614,284614,307726,23112
206410,2018,30272000,1244103,1244103,1345100,100997
166165,2018,31658800,1162252,1162252,1256635,94383
272758,2018,10269156,133912,133912,144830,10918
203251,2018,41669000,2235874,2235874,2417357,181483
110104,2018,61932204,1531409,1531409,1655717,124308
261001,2018,54382930,1863778,1863778,2015069,151291
109535,2018,9498880,366231,366231,395957,29727
2128,2018,74791200,3279407,3279407,3545593,266186
25519,2018,31171800,1072843,1072843,1159959,87116
176928,2018,58917640,1973218,1973218,2133389,160171
33525,2018,33607488,1264632,1264632,1367281,102649
31226,2018,22976000,774018,774018,836869,62851
132130,2018,35170800,1746751,1746751,1888538,141787
129612,2018,22690600,1085950,1085950,1174099,88148
134130,2018,113775900,2969277,2969277,3210295,241018
251554,2018,38252200,1468483,1468483,1587693,119210
82187,2018,35964000,2155510,2155510,2330554,175044
127153,2018,58861600,3032309,3032309,3278467,246158
